Date,Store_ID_x,SKU,Units Sold,Revenue,Price_x,Promotion,SKU_Name,Category,Subcategory,Price_y,Cost,Brand,Week,Month,Season,Holiday,Promotion_Events,Store_ID_y,Current Stock,Reorder Point,Safety Stock,Last Restock Date,Ordered Stock,Lead Time,Day,Year,DayOfWeek,IsWeekend,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Mean_14,IsHoliday,IsPromotion
2025-03-19,ST05,SKU01362,12,208.61,17.38,0,NutriPlus Candy 1kg,Snacks & Confectionery,Candy,56.5,35.12,NutriPlus,12,3,Spring,0,,ST23,108.0,77.0,19.0,2025-11-12,0.0,7.0,19,2025,2,0,12.0,0.0,12.0,12.0,0,0
2025-03-19,ST06,SKU01363,15,172.85,11.52,1,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,12,3,Spring,0,,ST23,0.0,51.0,23.0,2025-09-03,0.0,7.0,19,2025,2,0,0.0,0.0,15.0,15.0,0,1
2025-03-19,ST06,SKU01363,15,172.85,11.52,1,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,12,3,Spring,0,,ST11,0.0,96.0,34.0,2025-09-23,0.0,7.0,19,2025,2,0,15.0,0.0,15.0,15.0,0,1
2025-03-19,ST06,SKU01363,15,172.85,11.52,1,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,12,3,Spring,0,,ST22,0.0,80.0,20.0,2025-08-12,0.0,7.0,19,2025,2,0,15.0,0.0,15.0,15.0,0,1
2025-03-19,ST06,SKU01363,15,172.85,11.52,1,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,12,3,Spring,0,,ST20,0.0,65.0,16.0,2025-09-11,0.0,7.0,19,2025,2,0,15.0,0.0,15.0,15.0,0,1
2025-03-19,ST06,SKU01363,15,172.85,11.52,1,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,12,3,Spring,0,,ST15,0.0,93.0,28.0,2025-08-21,0.0,7.0,19,2025,2,0,15.0,0.0,15.0,15.0,0,1
2025-03-19,ST06,SKU01363,15,172.85,11.52,1,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,12,3,Spring,0,,ST26,0.0,45.0,13.0,2025-08-30,0.0,7.0,19,2025,2,0,15.0,0.0,15.0,15.0,0,1
2025-03-19,ST06,SKU01363,15,172.85,11.52,1,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,12,3,Spring,0,,ST30,0.0,81.0,34.0,2025-09-02,0.0,7.0,19,2025,2,0,15.0,0.0,15.0,15.0,0,1
2025-03-19,ST06,SKU01363,15,172.85,11.52,1,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,12,3,Spring,0,,ST24,0.0,73.0,15.0,2025-08-14,0.0,7.0,19,2025,2,0,15.0,15.0,15.0,15.0,0,1
2025-03-19,ST06,SKU01363,15,172.85,11.52,1,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,12,3,Spring,0,,ST16,0.0,90.0,21.0,2025-08-15,0.0,7.0,19,2025,2,0,15.0,15.0,15.0,15.0,0,1
2025-03-19,ST06,SKU01363,15,172.85,11.52,1,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,12,3,Spring,0,,ST09,131.0,50.0,23.0,2025-12-19,0.0,7.0,19,2025,2,0,15.0,15.0,15.0,15.0,0,1
2025-03-19,ST06,SKU01363,15,172.85,11.52,1,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,12,3,Spring,0,,ST14,112.0,56.0,24.0,2025-11-04,0.0,7.0,19,2025,2,0,15.0,15.0,15.0,15.0,0,1
2025-03-19,ST06,SKU01363,15,172.85,11.52,1,CrispKing Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,3184.6,2002.05,CrispKing,12,3,Spring,0,,ST03,19.0,27.0,11.0,2025-12-04,0.0,7.0,19,2025,2,0,15.0,15.0,15.0,15.0,0,1
2025-03-19,ST06,SKU01364,20,2201.13,110.06,0,UrbanBite Milk Small,Dairy & Bakery,Milk,127.95,101.26,UrbanBite,12,3,Spring,0,,,,,,,,,19,2025,2,0,0.0,0.0,20.0,20.0,0,0
2025-03-19,ST07,SKU01365,25,878.1,35.12,0,TrueTaste Candy Pack of 6,Snacks & Confectionery,Candy,57.76,38.36,TrueTaste,12,3,Spring,0,,ST05,55.0,99.0,48.0,2025-12-02,0.0,7.0,19,2025,2,0,0.0,0.0,25.0,25.0,0,0
2025-03-19,ST07,SKU01365,25,878.1,35.12,0,TrueTaste Candy Pack of 6,Snacks & Confectionery,Candy,57.76,38.36,TrueTaste,12,3,Spring,0,,ST24,89.0,63.0,31.0,2025-12-21,0.0,7.0,19,2025,2,0,25.0,0.0,25.0,25.0,0,0
2025-03-19,ST07,SKU01366,8,140.49,17.56,0,SunriseFoods Notebooks 1kg,Stationery & Office,Notebooks,221.2,167.81,SunriseFoods,12,3,Spring,0,,ST06,181.0,93.0,35.0,2025-11-06,0.0,7.0,19,2025,2,0,0.0,0.0,8.0,8.0,0,0
2025-03-19,ST07,SKU01366,8,140.49,17.56,0,SunriseFoods Notebooks 1kg,Stationery & Office,Notebooks,221.2,167.81,SunriseFoods,12,3,Spring,0,,ST27,35.0,80.0,21.0,2025-11-16,0.0,7.0,19,2025,2,0,8.0,0.0,8.0,8.0,0,0
2025-03-19,ST08,SKU01367,30,445.26,14.84,0,PrimeCare Dishwashing Pack of 6,Home Care,Dishwashing,673.36,473.29,PrimeCare,12,3,Spring,0,,ST30,77.0,80.0,31.0,2025-11-28,0.0,7.0,19,2025,2,0,0.0,0.0,30.0,30.0,0,0
2025-03-19,ST08,SKU01368,12,823.25,68.6,0,GoldenHarvest Flour & Atta Small,Grocery,Flour & Atta,532.15,316.74,GoldenHarvest,12,3,Spring,0,,,,,,,,,19,2025,2,0,0.0,0.0,12.0,12.0,0,0
2025-03-19,ST09,SKU01369,15,267.35,17.82,0,NovaFresh Laundry 100g,Home Care,Laundry,137.32,108.39,NovaFresh,12,3,Spring,0,,ST15,141.0,74.0,36.0,2025-12-13,0.0,7.0,19,2025,2,0,0.0,0.0,15.0,15.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST13,0.0,22.0,6.0,2025-09-14,0.0,7.0,19,2025,2,0,0.0,0.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST11,0.0,25.0,5.0,2025-08-31,0.0,7.0,19,2025,2,0,20.0,0.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST22,0.0,99.0,37.0,2025-08-18,0.0,7.0,19,2025,2,0,20.0,0.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST20,0.0,37.0,15.0,2025-08-04,0.0,7.0,19,2025,2,0,20.0,0.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST01,0.0,43.0,15.0,2025-08-21,0.0,7.0,19,2025,2,0,20.0,0.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST27,0.0,57.0,26.0,2025-09-14,0.0,7.0,19,2025,2,0,20.0,0.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST15,0.0,39.0,9.0,2025-09-11,0.0,7.0,19,2025,2,0,20.0,0.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST26,0.0,66.0,22.0,2025-08-20,0.0,7.0,19,2025,2,0,20.0,20.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST30,0.0,87.0,31.0,2025-09-10,0.0,7.0,19,2025,2,0,20.0,20.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST24,0.0,50.0,16.0,2025-08-24,0.0,7.0,19,2025,2,0,20.0,20.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST03,0.0,27.0,11.0,2025-08-19,0.0,7.0,19,2025,2,0,20.0,20.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST07,0.0,43.0,21.0,2025-09-08,0.0,7.0,19,2025,2,0,20.0,20.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST18,0.0,77.0,21.0,2025-08-09,0.0,7.0,19,2025,2,0,20.0,20.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST12,0.0,89.0,24.0,2025-08-20,0.0,7.0,19,2025,2,0,20.0,20.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST16,0.0,95.0,36.0,2025-09-24,0.0,7.0,19,2025,2,0,20.0,20.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST25,0.0,89.0,19.0,2025-08-04,0.0,7.0,19,2025,2,0,20.0,20.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST19,0.0,45.0,19.0,2025-08-29,0.0,7.0,19,2025,2,0,20.0,20.0,20.0,20.0,0,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0,PurePlus Laundry 2L,Home Care,Laundry,195.01,123.07,PurePlus,12,3,Spring,0,,ST04,0.0,93.0,33.0,2025-09-28,0.0,7.0,19,2025,2,0,20.0,20.0,20.0,20.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST29,0.0,79.0,25.0,2025-09-17,0.0,7.0,19,2025,2,0,0.0,0.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST08,0.0,23.0,10.0,2025-09-23,0.0,7.0,19,2025,2,0,25.0,0.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST02,0.0,90.0,21.0,2025-09-17,0.0,7.0,19,2025,2,0,25.0,0.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST21,0.0,35.0,17.0,2025-08-17,0.0,7.0,19,2025,2,0,25.0,0.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST15,0.0,86.0,26.0,2025-08-23,0.0,7.0,19,2025,2,0,25.0,0.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST09,0.0,34.0,8.0,2025-09-16,0.0,7.0,19,2025,2,0,25.0,0.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST04,0.0,86.0,34.0,2025-09-12,0.0,7.0,19,2025,2,0,25.0,0.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST11,0.0,97.0,26.0,2025-08-09,0.0,7.0,19,2025,2,0,25.0,25.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST22,0.0,36.0,9.0,2025-08-14,0.0,7.0,19,2025,2,0,25.0,25.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST07,0.0,42.0,14.0,2025-08-05,0.0,7.0,19,2025,2,0,25.0,25.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST20,0.0,80.0,36.0,2025-08-08,0.0,7.0,19,2025,2,0,25.0,25.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST01,0.0,52.0,17.0,2025-08-20,0.0,7.0,19,2025,2,0,25.0,25.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0,PureLife Cookware 1L,Home & Kitchen,Cookware,1277.61,907.68,PureLife,12,3,Spring,0,,ST06,5.0,27.0,7.0,2025-11-30,0.0,7.0,19,2025,2,0,25.0,25.0,25.0,25.0,0,0
2025-03-19,ST10,SKU01372,8,567.86,70.98,0,DailyBest Mobile Accessories 250ml,Electronics & Accessories,Mobile Accessories,1572.73,965.07,DailyBest,12,3,Spring,0,,ST29,31.0,83.0,40.0,2025-12-25,0.0,7.0,19,2025,2,0,0.0,0.0,8.0,8.0,0,0
2025-03-20,ST01,SKU01373,30,238.23,7.94,0,GoldenHarvest Chips & Crisps 100g,Snacks & Confectionery,Chips & Crisps,74.0,51.35,GoldenHarvest,12,3,Spring,0,,ST03,28.0,36.0,17.0,2025-12-06,0.0,7.0,20,2025,3,0,0.0,0.0,30.0,30.0,0,0
2025-03-20,ST01,SKU01374,12,208.61,17.38,1,SmartBuy Coffee 250g,Beverages,Coffee,77.09,52.83,SmartBuy,12,3,Spring,0,,ST22,39.0,64.0,28.0,2025-12-12,0.0,7.0,20,2025,3,0,0.0,0.0,12.0,12.0,0,1
2025-03-20,ST01,SKU01374,12,208.61,17.38,1,SmartBuy Coffee 250g,Beverages,Coffee,77.09,52.83,SmartBuy,12,3,Spring,0,,ST12,37.0,22.0,8.0,2025-11-07,0.0,7.0,20,2025,3,0,12.0,0.0,12.0,12.0,0,1
2025-03-20,ST01,SKU01374,12,208.61,17.38,1,SmartBuy Coffee 250g,Beverages,Coffee,77.09,52.83,SmartBuy,12,3,Spring,0,,ST28,23.0,41.0,8.0,2025-11-24,0.0,7.0,20,2025,3,0,12.0,0.0,12.0,12.0,0,1
2025-03-20,ST02,SKU01375,15,172.85,11.52,0,CleanWave Vitamins & Supplements Small,Health & Wellness,Vitamins & Supplements,383.13,235.72,CleanWave,12,3,Spring,0,,ST23,37.0,79.0,33.0,2025-11-13,0.0,7.0,20,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-03-20,ST02,SKU01375,15,172.85,11.52,0,CleanWave Vitamins & Supplements Small,Health & Wellness,Vitamins & Supplements,383.13,235.72,CleanWave,12,3,Spring,0,,ST03,148.0,52.0,26.0,2025-12-14,0.0,7.0,20,2025,3,0,15.0,0.0,15.0,15.0,0,0
2025-03-20,ST02,SKU01376,20,2201.13,110.06,0,TrueTaste Rice & Grains Medium,Grocery,Rice & Grains,448.86,357.83,TrueTaste,12,3,Spring,0,,ST02,154.0,83.0,23.0,2025-11-09,0.0,7.0,20,2025,3,0,0.0,0.0,20.0,20.0,0,0
2025-03-20,ST03,SKU01377,25,878.1,35.12,0,CleanWave Milk 500ml,Dairy & Bakery,Milk,131.24,76.8,CleanWave,12,3,Spring,0,,ST19,43.0,41.0,12.0,2025-11-28,0.0,7.0,20,2025,3,0,0.0,0.0,25.0,25.0,0,0
2025-03-20,ST03,SKU01378,8,140.49,17.56,0,SmartBuy Bottled Water Family Pack,Beverages,Bottled Water,153.18,101.21,SmartBuy,12,3,Spring,0,,ST27,50.0,99.0,23.0,2025-12-11,0.0,7.0,20,2025,3,0,0.0,0.0,8.0,8.0,0,0
2025-03-20,ST04,SKU01379,30,445.26,14.84,0,BasicNeeds Sugar & Salt Large,Grocery,Sugar & Salt,193.26,107.81,BasicNeeds,12,3,Spring,0,,ST20,264.0,99.0,41.0,2025-11-22,0.0,7.0,20,2025,3,0,0.0,0.0,30.0,30.0,0,0
2025-03-20,ST04,SKU01380,12,823.25,68.6,0,SunriseFoods Writing Instruments Pack of 6,Stationery & Office,Writing Instruments,261.81,188.68,SunriseFoods,12,3,Spring,0,,,,,,,,,20,2025,3,0,0.0,0.0,12.0,12.0,0,0
2025-03-20,ST05,SKU01381,15,267.35,17.82,0,PureLife Soft Drinks 2L,Beverages,Soft Drinks,294.56,196.04,PureLife,12,3,Spring,0,,,,,,,,,20,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-03-20,ST05,SKU01382,20,898.08,44.9,0,PrimeCare Pulses & Lentils Family Pack,Grocery,Pulses & Lentils,356.73,246.15,PrimeCare,12,3,Spring,0,,ST13,95.0,97.0,32.0,2025-11-20,0.0,7.0,20,2025,3,0,0.0,0.0,20.0,20.0,0,0
2025-03-20,ST05,SKU01382,20,898.08,44.9,0,PrimeCare Pulses & Lentils Family Pack,Grocery,Pulses & Lentils,356.73,246.15,PrimeCare,12,3,Spring,0,,ST18,164.0,62.0,27.0,2025-12-25,0.0,7.0,20,2025,3,0,20.0,0.0,20.0,20.0,0,0
2025-03-20,ST06,SKU01383,25,399.18,15.97,1,NatureBlend Writing Instruments Pack of 6,Stationery & Office,Writing Instruments,201.63,146.11,NatureBlend,12,3,Spring,0,,ST05,106.0,68.0,28.0,2025-12-11,0.0,7.0,20,2025,3,0,0.0,0.0,25.0,25.0,0,1
2025-03-20,ST06,SKU01383,25,399.18,15.97,1,NatureBlend Writing Instruments Pack of 6,Stationery & Office,Writing Instruments,201.63,146.11,NatureBlend,12,3,Spring,0,,ST11,150.0,58.0,19.0,2025-11-07,0.0,7.0,20,2025,3,0,25.0,0.0,25.0,25.0,0,1
2025-03-20,ST06,SKU01383,25,399.18,15.97,1,NatureBlend Writing Instruments Pack of 6,Stationery & Office,Writing Instruments,201.63,146.11,NatureBlend,12,3,Spring,0,,ST29,36.0,77.0,19.0,2025-12-27,0.0,7.0,20,2025,3,0,25.0,0.0,25.0,25.0,0,1
2025-03-20,ST06,SKU01384,8,567.86,70.98,0,CleanWave Chips & Crisps Family Pack,Snacks & Confectionery,Chips & Crisps,223.56,165.66,CleanWave,12,3,Spring,0,,ST17,131.0,84.0,30.0,2025-12-31,0.0,7.0,20,2025,3,0,0.0,0.0,8.0,8.0,0,0
2025-03-20,ST07,SKU01385,30,238.23,7.94,0,PremiumSelect Footwear Family Pack,Apparel & Footwear,Footwear,988.91,782.68,PremiumSelect,12,3,Spring,0,,ST28,67.0,50.0,13.0,2025-11-04,0.0,7.0,20,2025,3,0,0.0,0.0,30.0,30.0,0,0
2025-03-20,ST07,SKU01386,12,208.61,17.38,0,NutriPlus Spices & Seasoning 500g,Grocery,Spices & Seasoning,276.58,211.86,NutriPlus,12,3,Spring,0,,ST13,137.0,57.0,26.0,2025-11-24,0.0,7.0,20,2025,3,0,0.0,0.0,12.0,12.0,0,0
2025-03-20,ST07,SKU01386,12,208.61,17.38,0,NutriPlus Spices & Seasoning 500g,Grocery,Spices & Seasoning,276.58,211.86,NutriPlus,12,3,Spring,0,,ST15,121.0,87.0,18.0,2025-12-03,0.0,7.0,20,2025,3,0,12.0,0.0,12.0,12.0,0,0
2025-03-20,ST07,SKU01386,12,208.61,17.38,0,NutriPlus Spices & Seasoning 500g,Grocery,Spices & Seasoning,276.58,211.86,NutriPlus,12,3,Spring,0,,ST08,94.0,92.0,41.0,2025-11-28,0.0,7.0,20,2025,3,0,12.0,0.0,12.0,12.0,0,0
2025-03-20,ST08,SKU01387,15,172.85,11.52,0,QuickBite Bottled Water Pack of 6,Beverages,Bottled Water,236.41,149.16,QuickBite,12,3,Spring,0,,ST08,37.0,22.0,9.0,2025-11-16,0.0,7.0,20,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-03-20,ST08,SKU01387,15,172.85,11.52,0,QuickBite Bottled Water Pack of 6,Beverages,Bottled Water,236.41,149.16,QuickBite,12,3,Spring,0,,ST04,37.0,69.0,23.0,2025-12-01,0.0,7.0,20,2025,3,0,15.0,0.0,15.0,15.0,0,0
2025-03-20,ST08,SKU01387,15,172.85,11.52,0,QuickBite Bottled Water Pack of 6,Beverages,Bottled Water,236.41,149.16,QuickBite,12,3,Spring,0,,ST07,129.0,59.0,24.0,2025-11-17,0.0,7.0,20,2025,3,0,15.0,0.0,15.0,15.0,0,0
2025-03-20,ST08,SKU01388,20,2201.13,110.06,0,CleanWave Energy Drinks Pack of 12,Beverages,Energy Drinks,163.36,119.55,CleanWave,12,3,Spring,0,,ST25,10.0,27.0,13.0,2025-12-16,0.0,7.0,20,2025,3,0,0.0,0.0,20.0,20.0,0,0
2025-03-20,ST09,SKU01389,25,878.1,35.12,0,BasicNeeds Mobile Accessories Medium,Electronics & Accessories,Mobile Accessories,3609.79,2053.94,BasicNeeds,12,3,Spring,0,,ST20,106.0,57.0,15.0,2025-12-03,0.0,7.0,20,2025,3,0,0.0,0.0,25.0,25.0,0,0
2025-03-20,ST09,SKU01389,25,878.1,35.12,0,BasicNeeds Mobile Accessories Medium,Electronics & Accessories,Mobile Accessories,3609.79,2053.94,BasicNeeds,12,3,Spring,0,,ST04,10.0,30.0,6.0,2025-11-30,0.0,7.0,20,2025,3,0,25.0,0.0,25.0,25.0,0,0
2025-03-20,ST09,SKU01389,25,878.1,35.12,0,BasicNeeds Mobile Accessories Medium,Electronics & Accessories,Mobile Accessories,3609.79,2053.94,BasicNeeds,12,3,Spring,0,,ST28,107.0,68.0,15.0,2025-12-16,0.0,7.0,20,2025,3,0,25.0,0.0,25.0,25.0,0,0
2025-03-20,ST09,SKU01389,25,878.1,35.12,0,BasicNeeds Mobile Accessories Medium,Electronics & Accessories,Mobile Accessories,3609.79,2053.94,BasicNeeds,12,3,Spring,0,,ST30,52.0,75.0,36.0,2025-11-11,0.0,7.0,20,2025,3,0,25.0,0.0,25.0,25.0,0,0
2025-03-20,ST09,SKU01389,25,878.1,35.12,0,BasicNeeds Mobile Accessories Medium,Electronics & Accessories,Mobile Accessories,3609.79,2053.94,BasicNeeds,12,3,Spring,0,,ST15,199.0,96.0,27.0,2025-11-13,0.0,7.0,20,2025,3,0,25.0,0.0,25.0,25.0,0,0
2025-03-20,ST09,SKU01390,8,140.49,17.56,0,TrueTaste Vitamins & Supplements 250ml,Health & Wellness,Vitamins & Supplements,692.78,404.62,TrueTaste,12,3,Spring,0,,ST22,28.0,45.0,12.0,2025-12-20,0.0,7.0,20,2025,3,0,0.0,0.0,8.0,8.0,0,0
2025-03-20,ST09,SKU01390,8,140.49,17.56,0,TrueTaste Vitamins & Supplements 250ml,Health & Wellness,Vitamins & Supplements,692.78,404.62,TrueTaste,12,3,Spring,0,,ST28,231.0,86.0,38.0,2025-12-09,0.0,7.0,20,2025,3,0,8.0,0.0,8.0,8.0,0,0
2025-03-20,ST09,SKU01390,8,140.49,17.56,0,TrueTaste Vitamins & Supplements 250ml,Health & Wellness,Vitamins & Supplements,692.78,404.62,TrueTaste,12,3,Spring,0,,ST27,48.0,21.0,9.0,2025-11-22,0.0,7.0,20,2025,3,0,8.0,0.0,8.0,8.0,0,0
2025-03-20,ST10,SKU01391,30,445.26,14.84,0,BasicNeeds Pest Control Medium,Home Care,Pest Control,346.5,230.39,BasicNeeds,12,3,Spring,0,,ST08,14.0,66.0,22.0,2025-12-26,0.0,7.0,20,2025,3,0,0.0,0.0,30.0,30.0,0,0
2025-03-20,ST10,SKU01392,12,823.25,68.6,0,BasicNeeds Candy 1L,Snacks & Confectionery,Candy,130.77,86.95,BasicNeeds,12,3,Spring,0,,ST06,82.0,37.0,16.0,2025-11-18,0.0,7.0,20,2025,3,0,0.0,0.0,12.0,12.0,0,0
2025-03-21,ST01,SKU01393,15,267.35,17.82,0,UrbanBite Juices 250ml,Beverages,Juices,126.23,85.39,UrbanBite,12,3,Spring,0,,ST02,154.0,77.0,28.0,2025-12-24,0.0,7.0,21,2025,4,0,0.0,0.0,15.0,15.0,0,0
2025-03-21,ST01,SKU01393,15,267.35,17.82,0,UrbanBite Juices 250ml,Beverages,Juices,126.23,85.39,UrbanBite,12,3,Spring,0,,ST09,103.0,72.0,22.0,2025-11-07,0.0,7.0,21,2025,4,0,15.0,0.0,15.0,15.0,0,0
2025-03-21,ST01,SKU01394,20,898.08,44.9,1,FamilyChoice Ice Cream 500g,Frozen Foods,Ice Cream,559.28,374.05,FamilyChoice,12,3,Spring,0,,ST26,30.0,35.0,15.0,2025-12-11,0.0,7.0,21,2025,4,0,0.0,0.0,20.0,20.0,0,1
2025-03-21,ST01,SKU01394,20,898.08,44.9,1,FamilyChoice Ice Cream 500g,Frozen Foods,Ice Cream,559.28,374.05,FamilyChoice,12,3,Spring,0,,ST08,64.0,49.0,14.0,2025-12-16,0.0,7.0,21,2025,4,0,20.0,0.0,20.0,20.0,0,1
2025-03-21,ST02,SKU01395,25,399.18,15.97,0,PremiumSelect Chips & Crisps 2kg,Snacks & Confectionery,Chips & Crisps,122.37,86.92,PremiumSelect,12,3,Spring,0,,ST13,132.0,81.0,20.0,2025-12-11,0.0,7.0,21,2025,4,0,0.0,0.0,25.0,25.0,0,0
2025-03-21,ST02,SKU01395,25,399.18,15.97,0,PremiumSelect Chips & Crisps 2kg,Snacks & Confectionery,Chips & Crisps,122.37,86.92,PremiumSelect,12,3,Spring,0,,ST25,75.0,31.0,6.0,2025-11-15,0.0,7.0,21,2025,4,0,25.0,0.0,25.0,25.0,0,0
