date_x,Store_ID,SKU,units_sold,revenue,unit_price,promotion,Date,Units Sold,Revenue,Price_x,Promotion,Category,Cost,Price_y,date_y,week,month,season,holiday_flag,promotion_events,Holiday,Season,Current Stock,Ordered Stock,Lead Time,Reorder Point,Day,Week,Month,Year,DayOfWeek,IsWeekend,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Mean_14,IsHoliday,IsPromotion
2025-03-03,ST07,SKU01045,15,267.35,17.82,0,2025-03-03,15,267.35,17.82,0,Health,36.92,49.25,2025-03-03,10,3,Spring,0,,0,Spring,175,56,3,63,3,10,3,2025,0,0,0.0,0.0,15.0,15.0,0,0
2025-03-03,ST07,SKU01046,20,898.08,44.9,0,2025-03-03,20,898.08,44.9,0,Automotive,17.1,29.11,2025-03-03,10,3,Spring,0,,0,Spring,300,40,11,42,3,10,3,2025,0,0,0.0,0.0,20.0,20.0,0,0
2025-03-03,ST08,SKU01047,25,399.18,15.97,0,2025-03-03,25,399.18,15.97,0,Toys,16.94,28.48,2025-03-03,10,3,Spring,0,,0,Spring,119,5,6,81,3,10,3,2025,0,0,0.0,0.0,25.0,25.0,0,0
2025-03-03,ST08,SKU01048,8,567.86,70.98,0,2025-03-03,8,567.86,70.98,0,Sports,33.45,43.61,2025-03-03,10,3,Spring,0,,0,Spring,294,2,3,92,3,10,3,2025,0,0,0.0,0.0,8.0,8.0,0,0
2025-03-03,ST09,SKU01049,30,238.23,7.94,0,2025-03-03,30,238.23,7.94,0,Books,9.61,15.49,2025-03-03,10,3,Spring,0,,0,Spring,98,75,9,93,3,10,3,2025,0,0,0.0,0.0,30.0,30.0,0,0
2025-03-03,ST09,SKU01050,12,208.61,17.38,0,2025-03-03,12,208.61,17.38,0,Automotive,12.74,25.21,2025-03-03,10,3,Spring,0,,0,Spring,114,80,5,44,3,10,3,2025,0,0,0.0,0.0,12.0,12.0,0,0
2025-03-03,ST10,SKU01051,15,172.85,11.52,0,2025-03-03,15,172.85,11.52,0,Beauty,12.16,16.34,2025-03-03,10,3,Spring,0,,0,Spring,149,31,6,47,3,10,3,2025,0,0,0.0,0.0,15.0,15.0,0,0
2025-03-03,ST10,SKU01052,20,2201.13,110.06,0,2025-03-03,20,2201.13,110.06,0,Food,25.78,49.93,2025-03-03,10,3,Spring,0,,0,Spring,418,82,13,64,3,10,3,2025,0,0,0.0,0.0,20.0,20.0,0,0
2025-03-04,ST01,SKU01053,25,878.1,35.12,0,2025-03-04,25,878.1,35.12,0,Food,10.63,19.99,2025-03-04,10,3,Spring,0,,0,Spring,127,57,3,43,4,10,3,2025,1,0,0.0,0.0,25.0,25.0,0,0
2025-03-04,ST01,SKU01054,8,140.49,17.56,1,2025-03-04,8,140.49,17.56,1,Automotive,17.33,31.99,2025-03-04,10,3,Spring,0,,0,Spring,211,60,9,33,4,10,3,2025,1,0,0.0,0.0,8.0,8.0,0,1
2025-03-04,ST02,SKU01055,30,445.26,14.84,0,2025-03-04,30,445.26,14.84,0,Automotive,20.54,30.16,2025-03-04,10,3,Spring,0,,0,Spring,265,58,5,35,4,10,3,2025,1,0,0.0,0.0,30.0,30.0,0,0
2025-03-04,ST02,SKU01056,12,823.25,68.6,0,2025-03-04,12,823.25,68.6,0,Sports,12.08,15.64,2025-03-04,10,3,Spring,0,,0,Spring,426,96,3,69,4,10,3,2025,1,0,0.0,0.0,12.0,12.0,0,0
2025-03-04,ST03,SKU01057,15,267.35,17.82,0,2025-03-04,15,267.35,17.82,0,Electronics,37.72,62.22,2025-03-04,10,3,Spring,0,,0,Spring,388,64,7,56,4,10,3,2025,1,0,0.0,0.0,15.0,15.0,0,0
2025-03-04,ST03,SKU01058,20,898.08,44.9,0,2025-03-04,20,898.08,44.9,0,Food,29.72,43.08,2025-03-04,10,3,Spring,0,,0,Spring,385,5,10,42,4,10,3,2025,1,0,0.0,0.0,20.0,20.0,0,0
2025-03-04,ST04,SKU01059,25,399.18,15.97,0,2025-03-04,25,399.18,15.97,0,Health,12.34,22.56,2025-03-04,10,3,Spring,0,,0,Spring,289,63,5,48,4,10,3,2025,1,0,0.0,0.0,25.0,25.0,0,0
2025-03-04,ST04,SKU01060,8,567.86,70.98,0,2025-03-04,8,567.86,70.98,0,Sports,22.3,27.2,2025-03-04,10,3,Spring,0,,0,Spring,253,79,13,72,4,10,3,2025,1,0,0.0,0.0,8.0,8.0,0,0
2025-03-04,ST05,SKU01061,30,238.23,7.94,0,2025-03-04,30,238.23,7.94,0,Sports,10.6,19.48,2025-03-04,10,3,Spring,0,,0,Spring,138,19,6,73,4,10,3,2025,1,0,0.0,0.0,30.0,30.0,0,0
2025-03-04,ST05,SKU01062,12,208.61,17.38,0,2025-03-04,12,208.61,17.38,0,Electronics,48.66,75.43,2025-03-04,10,3,Spring,0,,0,Spring,200,1,10,51,4,10,3,2025,1,0,0.0,0.0,12.0,12.0,0,0
2025-03-04,ST06,SKU01063,15,172.85,11.52,1,2025-03-04,15,172.85,11.52,1,Sports,30.15,48.27,2025-03-04,10,3,Spring,0,,0,Spring,420,56,7,36,4,10,3,2025,1,0,0.0,0.0,15.0,15.0,0,1
2025-03-04,ST06,SKU01064,20,2201.13,110.06,0,2025-03-04,20,2201.13,110.06,0,Toys,29.59,58.4,2025-03-04,10,3,Spring,0,,0,Spring,255,55,9,96,4,10,3,2025,1,0,0.0,0.0,20.0,20.0,0,0
2025-03-04,ST07,SKU01065,25,878.1,35.12,0,2025-03-04,25,878.1,35.12,0,Home & Garden,24.33,35.21,2025-03-04,10,3,Spring,0,,0,Spring,163,15,9,80,4,10,3,2025,1,0,0.0,0.0,25.0,25.0,0,0
2025-03-04,ST07,SKU01066,8,140.49,17.56,0,2025-03-04,8,140.49,17.56,0,Toys,10.33,20.35,2025-03-04,10,3,Spring,0,,0,Spring,259,79,10,41,4,10,3,2025,1,0,0.0,0.0,8.0,8.0,0,0
2025-03-04,ST08,SKU01067,30,445.26,14.84,0,2025-03-04,30,445.26,14.84,0,Home & Garden,47.86,66.11,2025-03-04,10,3,Spring,0,,0,Spring,175,52,13,34,4,10,3,2025,1,0,0.0,0.0,30.0,30.0,0,0
2025-03-04,ST08,SKU01068,12,823.25,68.6,0,2025-03-04,12,823.25,68.6,0,Health,41.4,72.1,2025-03-04,10,3,Spring,0,,0,Spring,332,11,3,35,4,10,3,2025,1,0,0.0,0.0,12.0,12.0,0,0
2025-03-04,ST09,SKU01069,15,267.35,17.82,0,2025-03-04,15,267.35,17.82,0,Food,19.24,35.66,2025-03-04,10,3,Spring,0,,0,Spring,146,4,11,57,4,10,3,2025,1,0,0.0,0.0,15.0,15.0,0,0
2025-03-04,ST09,SKU01070,20,898.08,44.9,0,2025-03-04,20,898.08,44.9,0,Automotive,40.85,57.21,2025-03-04,10,3,Spring,0,,0,Spring,383,68,8,88,4,10,3,2025,1,0,0.0,0.0,20.0,20.0,0,0
2025-03-04,ST10,SKU01071,25,399.18,15.97,0,2025-03-04,25,399.18,15.97,0,Beauty,47.09,88.55,2025-03-04,10,3,Spring,0,,0,Spring,82,61,4,48,4,10,3,2025,1,0,0.0,0.0,25.0,25.0,0,0
2025-03-04,ST10,SKU01072,8,567.86,70.98,0,2025-03-04,8,567.86,70.98,0,Food,45.77,55.37,2025-03-04,10,3,Spring,0,,0,Spring,263,68,13,95,4,10,3,2025,1,0,0.0,0.0,8.0,8.0,0,0
2025-03-05,ST01,SKU01073,30,238.23,7.94,0,2025-03-05,30,238.23,7.94,0,Beauty,7.33,12.02,2025-03-05,10,3,Spring,0,,0,Spring,96,38,6,62,5,10,3,2025,2,0,0.0,0.0,30.0,30.0,0,0
2025-03-05,ST01,SKU01074,12,208.61,17.38,1,2025-03-05,12,208.61,17.38,1,Books,18.8,27.88,2025-03-05,10,3,Spring,0,,0,Spring,190,83,8,36,5,10,3,2025,2,0,0.0,0.0,12.0,12.0,0,1
2025-03-05,ST02,SKU01075,15,172.85,11.52,0,2025-03-05,15,172.85,11.52,0,Electronics,47.07,72.7,2025-03-05,10,3,Spring,0,,0,Spring,128,86,9,48,5,10,3,2025,2,0,0.0,0.0,15.0,15.0,0,0
2025-03-05,ST02,SKU01076,20,2201.13,110.06,0,2025-03-05,20,2201.13,110.06,0,Books,8.08,14.75,2025-03-05,10,3,Spring,0,,0,Spring,177,53,10,49,5,10,3,2025,2,0,0.0,0.0,20.0,20.0,0,0
2025-03-05,ST03,SKU01077,25,878.1,35.12,0,2025-03-05,25,878.1,35.12,0,Clothing,24.47,42.79,2025-03-05,10,3,Spring,0,,0,Spring,78,23,4,92,5,10,3,2025,2,0,0.0,0.0,25.0,25.0,0,0
2025-03-05,ST03,SKU01078,8,140.49,17.56,0,2025-03-05,8,140.49,17.56,0,Books,8.24,11.25,2025-03-05,10,3,Spring,0,,0,Spring,251,56,10,91,5,10,3,2025,2,0,0.0,0.0,8.0,8.0,0,0
2025-03-05,ST04,SKU01079,30,445.26,14.84,0,2025-03-05,30,445.26,14.84,0,Food,47.5,81.39,2025-03-05,10,3,Spring,0,,0,Spring,206,73,3,95,5,10,3,2025,2,0,0.0,0.0,30.0,30.0,0,0
2025-03-05,ST04,SKU01080,12,823.25,68.6,0,2025-03-05,12,823.25,68.6,0,Toys,38.01,49.14,2025-03-05,10,3,Spring,0,,0,Spring,55,57,7,57,5,10,3,2025,2,0,0.0,0.0,12.0,12.0,0,0
2025-03-05,ST05,SKU01081,15,267.35,17.82,0,2025-03-05,15,267.35,17.82,0,Food,23.83,42.9,2025-03-05,10,3,Spring,0,,0,Spring,367,40,7,70,5,10,3,2025,2,0,0.0,0.0,15.0,15.0,0,0
2025-03-05,ST05,SKU01082,20,898.08,44.9,0,2025-03-05,20,898.08,44.9,0,Beauty,49.57,72.38,2025-03-05,10,3,Spring,0,,0,Spring,482,90,3,32,5,10,3,2025,2,0,0.0,0.0,20.0,20.0,0,0
2025-03-05,ST06,SKU01083,25,399.18,15.97,1,2025-03-05,25,399.18,15.97,1,Health,46.16,55.82,2025-03-05,10,3,Spring,0,,0,Spring,315,97,11,64,5,10,3,2025,2,0,0.0,0.0,25.0,25.0,0,1
2025-03-05,ST06,SKU01084,8,567.86,70.98,0,2025-03-05,8,567.86,70.98,0,Health,13.07,25.84,2025-03-05,10,3,Spring,0,,0,Spring,257,1,10,67,5,10,3,2025,2,0,0.0,0.0,8.0,8.0,0,0
2025-03-05,ST07,SKU01085,30,238.23,7.94,0,2025-03-05,30,238.23,7.94,0,Books,49.05,80.66,2025-03-05,10,3,Spring,0,,0,Spring,71,25,13,84,5,10,3,2025,2,0,0.0,0.0,30.0,30.0,0,0
2025-03-05,ST07,SKU01086,12,208.61,17.38,0,2025-03-05,12,208.61,17.38,0,Clothing,36.7,56.46,2025-03-05,10,3,Spring,0,,0,Spring,344,90,8,49,5,10,3,2025,2,0,0.0,0.0,12.0,12.0,0,0
2025-03-05,ST08,SKU01087,15,172.85,11.52,0,2025-03-05,15,172.85,11.52,0,Electronics,22.89,32.31,2025-03-05,10,3,Spring,0,,0,Spring,90,53,6,48,5,10,3,2025,2,0,0.0,0.0,15.0,15.0,0,0
2025-03-05,ST08,SKU01088,20,2201.13,110.06,0,2025-03-05,20,2201.13,110.06,0,Health,28.26,50.64,2025-03-05,10,3,Spring,0,,0,Spring,133,98,4,59,5,10,3,2025,2,0,0.0,0.0,20.0,20.0,0,0
2025-03-05,ST09,SKU01089,25,878.1,35.12,0,2025-03-05,25,878.1,35.12,0,Clothing,17.94,30.95,2025-03-05,10,3,Spring,0,,0,Spring,358,33,8,96,5,10,3,2025,2,0,0.0,0.0,25.0,25.0,0,0
2025-03-05,ST09,SKU01090,8,140.49,17.56,0,2025-03-05,8,140.49,17.56,0,Toys,11.48,19.24,2025-03-05,10,3,Spring,0,,0,Spring,183,78,13,39,5,10,3,2025,2,0,0.0,0.0,8.0,8.0,0,0
2025-03-05,ST10,SKU01091,30,445.26,14.84,0,2025-03-05,30,445.26,14.84,0,Toys,8.08,12.47,2025-03-05,10,3,Spring,0,,0,Spring,122,96,8,88,5,10,3,2025,2,0,0.0,0.0,30.0,30.0,0,0
2025-03-05,ST10,SKU01092,12,823.25,68.6,0,2025-03-05,12,823.25,68.6,0,Sports,31.96,54.29,2025-03-05,10,3,Spring,0,,0,Spring,149,58,4,58,5,10,3,2025,2,0,0.0,0.0,12.0,12.0,0,0
2025-03-06,ST01,SKU01093,15,267.35,17.82,0,2025-03-06,15,267.35,17.82,0,Clothing,17.03,20.65,2025-03-06,10,3,Spring,0,,0,Spring,114,82,12,39,6,10,3,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-03-06,ST01,SKU01094,20,898.08,44.9,1,2025-03-06,20,898.08,44.9,1,Home & Garden,21.8,35.98,2025-03-06,10,3,Spring,0,,0,Spring,358,78,13,51,6,10,3,2025,3,0,0.0,0.0,20.0,20.0,0,1
2025-03-06,ST02,SKU01095,25,399.18,15.97,0,2025-03-06,25,399.18,15.97,0,Automotive,36.8,62.12,2025-03-06,10,3,Spring,0,,0,Spring,484,47,7,51,6,10,3,2025,3,0,0.0,0.0,25.0,25.0,0,0
2025-03-06,ST02,SKU01096,8,567.86,70.98,0,2025-03-06,8,567.86,70.98,0,Automotive,28.66,40.11,2025-03-06,10,3,Spring,0,,0,Spring,405,97,11,57,6,10,3,2025,3,0,0.0,0.0,8.0,8.0,0,0
2025-03-06,ST03,SKU01097,30,238.23,7.94,0,2025-03-06,30,238.23,7.94,0,Clothing,43.97,86.07,2025-03-06,10,3,Spring,0,,0,Spring,498,44,6,36,6,10,3,2025,3,0,0.0,0.0,30.0,30.0,0,0
2025-03-06,ST03,SKU01098,12,208.61,17.38,0,2025-03-06,12,208.61,17.38,0,Health,25.21,42.6,2025-03-06,10,3,Spring,0,,0,Spring,354,8,6,30,6,10,3,2025,3,0,0.0,0.0,12.0,12.0,0,0
2025-03-06,ST04,SKU01099,15,172.85,11.52,0,2025-03-06,15,172.85,11.52,0,Toys,47.26,56.96,2025-03-06,10,3,Spring,0,,0,Spring,187,35,11,75,6,10,3,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-03-06,ST04,SKU01100,20,2201.13,110.06,0,2025-03-06,20,2201.13,110.06,0,Beauty,31.44,55.37,2025-03-06,10,3,Spring,0,,0,Spring,155,31,8,77,6,10,3,2025,3,0,0.0,0.0,20.0,20.0,0,0
2025-03-06,ST05,SKU01101,25,878.1,35.12,0,2025-03-06,25,878.1,35.12,0,Automotive,7.27,12.38,2025-03-06,10,3,Spring,0,,0,Spring,215,16,12,56,6,10,3,2025,3,0,0.0,0.0,25.0,25.0,0,0
2025-03-06,ST05,SKU01102,8,140.49,17.56,0,2025-03-06,8,140.49,17.56,0,Sports,47.13,76.99,2025-03-06,10,3,Spring,0,,0,Spring,103,49,5,54,6,10,3,2025,3,0,0.0,0.0,8.0,8.0,0,0
2025-03-06,ST06,SKU01103,30,445.26,14.84,1,2025-03-06,30,445.26,14.84,1,Home & Garden,48.09,73.06,2025-03-06,10,3,Spring,0,,0,Spring,461,14,6,56,6,10,3,2025,3,0,0.0,0.0,30.0,30.0,0,1
2025-03-06,ST06,SKU01104,12,823.25,68.6,0,2025-03-06,12,823.25,68.6,0,Health,38.27,52.5,2025-03-06,10,3,Spring,0,,0,Spring,459,18,10,46,6,10,3,2025,3,0,0.0,0.0,12.0,12.0,0,0
2025-03-06,ST07,SKU01105,15,267.35,17.82,0,2025-03-06,15,267.35,17.82,0,Toys,9.59,11.57,2025-03-06,10,3,Spring,0,,0,Spring,92,40,12,79,6,10,3,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-03-06,ST07,SKU01106,20,898.08,44.9,0,2025-03-06,20,898.08,44.9,0,Toys,19.72,37.7,2025-03-06,10,3,Spring,0,,0,Spring,261,39,9,52,6,10,3,2025,3,0,0.0,0.0,20.0,20.0,0,0
2025-03-06,ST08,SKU01107,25,399.18,15.97,0,2025-03-06,25,399.18,15.97,0,Books,46.15,71.41,2025-03-06,10,3,Spring,0,,0,Spring,160,95,6,76,6,10,3,2025,3,0,0.0,0.0,25.0,25.0,0,0
2025-03-06,ST08,SKU01108,8,567.86,70.98,0,2025-03-06,8,567.86,70.98,0,Sports,24.55,43.67,2025-03-06,10,3,Spring,0,,0,Spring,112,96,11,98,6,10,3,2025,3,0,0.0,0.0,8.0,8.0,0,0
2025-03-06,ST09,SKU01109,30,238.23,7.94,0,2025-03-06,30,238.23,7.94,0,Health,49.83,68.93,2025-03-06,10,3,Spring,0,,0,Spring,348,47,4,69,6,10,3,2025,3,0,0.0,0.0,30.0,30.0,0,0
2025-03-06,ST09,SKU01110,12,208.61,17.38,0,2025-03-06,12,208.61,17.38,0,Automotive,35.18,61.94,2025-03-06,10,3,Spring,0,,0,Spring,252,60,4,96,6,10,3,2025,3,0,0.0,0.0,12.0,12.0,0,0
2025-03-06,ST10,SKU01111,15,172.85,11.52,0,2025-03-06,15,172.85,11.52,0,Beauty,34.43,63.86,2025-03-06,10,3,Spring,0,,0,Spring,367,57,3,45,6,10,3,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-03-06,ST10,SKU01112,20,2201.13,110.06,0,2025-03-06,20,2201.13,110.06,0,Sports,5.62,7.86,2025-03-06,10,3,Spring,0,,0,Spring,387,93,9,39,6,10,3,2025,3,0,0.0,0.0,20.0,20.0,0,0
2025-03-07,ST01,SKU01113,25,878.1,35.12,0,2025-03-07,25,878.1,35.12,0,Automotive,5.71,7.21,2025-03-07,10,3,Spring,0,,0,Spring,387,37,5,65,7,10,3,2025,4,0,0.0,0.0,25.0,25.0,0,0
2025-03-07,ST01,SKU01114,8,140.49,17.56,1,2025-03-07,8,140.49,17.56,1,Clothing,7.81,12.25,2025-03-07,10,3,Spring,0,,0,Spring,492,62,10,75,7,10,3,2025,4,0,0.0,0.0,8.0,8.0,0,1
2025-03-07,ST02,SKU01115,30,445.26,14.84,0,2025-03-07,30,445.26,14.84,0,Home & Garden,14.69,24.65,2025-03-07,10,3,Spring,0,,0,Spring,436,73,8,94,7,10,3,2025,4,0,0.0,0.0,30.0,30.0,0,0
2025-03-07,ST02,SKU01116,12,823.25,68.6,0,2025-03-07,12,823.25,68.6,0,Clothing,21.75,31.89,2025-03-07,10,3,Spring,0,,0,Spring,425,90,10,80,7,10,3,2025,4,0,0.0,0.0,12.0,12.0,0,0
2025-03-07,ST03,SKU01117,15,267.35,17.82,0,2025-03-07,15,267.35,17.82,0,Clothing,41.23,76.62,2025-03-07,10,3,Spring,0,,0,Spring,258,72,8,68,7,10,3,2025,4,0,0.0,0.0,15.0,15.0,0,0
2025-03-07,ST03,SKU01118,20,898.08,44.9,0,2025-03-07,20,898.08,44.9,0,Beauty,14.01,23.73,2025-03-07,10,3,Spring,0,,0,Spring,418,59,3,83,7,10,3,2025,4,0,0.0,0.0,20.0,20.0,0,0
2025-03-07,ST04,SKU01119,25,399.18,15.97,0,2025-03-07,25,399.18,15.97,0,Electronics,16.4,32.64,2025-03-07,10,3,Spring,0,,0,Spring,86,8,4,85,7,10,3,2025,4,0,0.0,0.0,25.0,25.0,0,0
2025-03-07,ST04,SKU01120,8,567.86,70.98,0,2025-03-07,8,567.86,70.98,0,Beauty,8.08,12.1,2025-03-07,10,3,Spring,0,,0,Spring,236,84,4,90,7,10,3,2025,4,0,0.0,0.0,8.0,8.0,0,0
2025-03-07,ST05,SKU01121,30,238.23,7.94,0,2025-03-07,30,238.23,7.94,0,Automotive,14.28,26.27,2025-03-07,10,3,Spring,0,,0,Spring,107,59,8,69,7,10,3,2025,4,0,0.0,0.0,30.0,30.0,0,0
2025-03-07,ST05,SKU01122,12,208.61,17.38,0,2025-03-07,12,208.61,17.38,0,Food,17.1,25.56,2025-03-07,10,3,Spring,0,,0,Spring,469,36,4,92,7,10,3,2025,4,0,0.0,0.0,12.0,12.0,0,0
2025-03-07,ST06,SKU01123,15,172.85,11.52,1,2025-03-07,15,172.85,11.52,1,Toys,43.69,53.65,2025-03-07,10,3,Spring,0,,0,Spring,199,10,12,86,7,10,3,2025,4,0,0.0,0.0,15.0,15.0,0,1
2025-03-07,ST06,SKU01124,20,2201.13,110.06,0,2025-03-07,20,2201.13,110.06,0,Books,23.51,44.65,2025-03-07,10,3,Spring,0,,0,Spring,254,3,8,36,7,10,3,2025,4,0,0.0,0.0,20.0,20.0,0,0
2025-03-07,ST07,SKU01125,25,878.1,35.12,0,2025-03-07,25,878.1,35.12,0,Toys,24.24,37.67,2025-03-07,10,3,Spring,0,,0,Spring,110,53,10,97,7,10,3,2025,4,0,0.0,0.0,25.0,25.0,0,0
2025-03-07,ST07,SKU01126,8,140.49,17.56,0,2025-03-07,8,140.49,17.56,0,Books,40.28,61.85,2025-03-07,10,3,Spring,0,,0,Spring,256,0,9,32,7,10,3,2025,4,0,0.0,0.0,8.0,8.0,0,0
2025-03-07,ST08,SKU01127,30,445.26,14.84,0,2025-03-07,30,445.26,14.84,0,Toys,40.33,67.72,2025-03-07,10,3,Spring,0,,0,Spring,471,0,8,67,7,10,3,2025,4,0,0.0,0.0,30.0,30.0,0,0
2025-03-07,ST08,SKU01128,12,823.25,68.6,0,2025-03-07,12,823.25,68.6,0,Sports,31.56,48.16,2025-03-07,10,3,Spring,0,,0,Spring,390,28,7,50,7,10,3,2025,4,0,0.0,0.0,12.0,12.0,0,0
2025-03-07,ST09,SKU01129,15,267.35,17.82,0,2025-03-07,15,267.35,17.82,0,Toys,6.27,8.58,2025-03-07,10,3,Spring,0,,0,Spring,291,70,5,76,7,10,3,2025,4,0,0.0,0.0,15.0,15.0,0,0
2025-03-07,ST09,SKU01130,20,898.08,44.9,0,2025-03-07,20,898.08,44.9,0,Electronics,39.4,60.19,2025-03-07,10,3,Spring,0,,0,Spring,133,82,5,97,7,10,3,2025,4,0,0.0,0.0,20.0,20.0,0,0
2025-03-07,ST10,SKU01131,25,399.18,15.97,0,2025-03-07,25,399.18,15.97,0,Clothing,23.39,45.37,2025-03-07,10,3,Spring,0,,0,Spring,118,0,6,41,7,10,3,2025,4,0,0.0,0.0,25.0,25.0,0,0
2025-03-07,ST10,SKU01132,8,567.86,70.98,0,2025-03-07,8,567.86,70.98,0,Books,12.22,15.35,2025-03-07,10,3,Spring,0,,0,Spring,493,26,10,52,7,10,3,2025,4,0,0.0,0.0,8.0,8.0,0,0
2025-03-08,ST01,SKU01133,30,238.23,7.94,0,2025-03-08,30,238.23,7.94,0,Health,47.41,85.22,2025-03-08,10,3,Spring,0,,0,Spring,202,20,12,81,8,10,3,2025,5,1,0.0,0.0,30.0,30.0,0,0
2025-03-08,ST01,SKU01134,12,208.61,17.38,1,2025-03-08,12,208.61,17.38,1,Home & Garden,41.64,72.78,2025-03-08,10,3,Spring,0,,0,Spring,393,24,9,75,8,10,3,2025,5,1,0.0,0.0,12.0,12.0,0,1
2025-03-08,ST02,SKU01135,15,172.85,11.52,0,2025-03-08,15,172.85,11.52,0,Home & Garden,41.26,49.78,2025-03-08,10,3,Spring,0,,0,Spring,81,54,7,65,8,10,3,2025,5,1,0.0,0.0,15.0,15.0,0,0
2025-03-08,ST02,SKU01136,20,2201.13,110.06,0,2025-03-08,20,2201.13,110.06,0,Beauty,29.9,41.98,2025-03-08,10,3,Spring,0,,0,Spring,159,48,12,87,8,10,3,2025,5,1,0.0,0.0,20.0,20.0,0,0
2025-03-08,ST03,SKU01137,25,878.1,35.12,0,2025-03-08,25,878.1,35.12,0,Health,42.29,77.44,2025-03-08,10,3,Spring,0,,0,Spring,344,79,3,90,8,10,3,2025,5,1,0.0,0.0,25.0,25.0,0,0
2025-03-08,ST03,SKU01138,8,140.49,17.56,0,2025-03-08,8,140.49,17.56,0,Food,14.72,27.2,2025-03-08,10,3,Spring,0,,0,Spring,186,5,5,64,8,10,3,2025,5,1,0.0,0.0,8.0,8.0,0,0
2025-03-08,ST04,SKU01139,30,445.26,14.84,0,2025-03-08,30,445.26,14.84,0,Books,19.7,29.23,2025-03-08,10,3,Spring,0,,0,Spring,88,21,11,34,8,10,3,2025,5,1,0.0,0.0,30.0,30.0,0,0
2025-03-08,ST04,SKU01140,12,823.25,68.6,0,2025-03-08,12,823.25,68.6,0,Health,17.22,23.85,2025-03-08,10,3,Spring,0,,0,Spring,475,86,3,96,8,10,3,2025,5,1,0.0,0.0,12.0,12.0,0,0
2025-03-08,ST05,SKU01141,15,267.35,17.82,0,2025-03-08,15,267.35,17.82,0,Electronics,9.62,14.56,2025-03-08,10,3,Spring,0,,0,Spring,463,56,8,58,8,10,3,2025,5,1,0.0,0.0,15.0,15.0,0,0
2025-03-08,ST05,SKU01142,20,898.08,44.9,0,2025-03-08,20,898.08,44.9,0,Home & Garden,42.3,62.57,2025-03-08,10,3,Spring,0,,0,Spring,288,36,9,42,8,10,3,2025,5,1,0.0,0.0,20.0,20.0,0,0
2025-03-08,ST06,SKU01143,25,399.18,15.97,1,2025-03-08,25,399.18,15.97,1,Automotive,43.65,76.01,2025-03-08,10,3,Spring,0,,0,Spring,209,45,6,52,8,10,3,2025,5,1,0.0,0.0,25.0,25.0,0,1
2025-03-08,ST06,SKU01144,8,567.86,70.98,0,2025-03-08,8,567.86,70.98,0,Electronics,20.52,32.2,2025-03-08,10,3,Spring,0,,0,Spring,94,16,9,95,8,10,3,2025,5,1,0.0,0.0,8.0,8.0,0,0
2025-03-08,ST07,SKU01145,30,238.23,7.94,0,2025-03-08,30,238.23,7.94,0,Automotive,5.6,8.04,2025-03-08,10,3,Spring,0,,0,Spring,183,17,8,62,8,10,3,2025,5,1,0.0,0.0,30.0,30.0,0,0
2025-03-08,ST07,SKU01146,12,208.61,17.38,0,2025-03-08,12,208.61,17.38,0,Books,23.5,41.77,2025-03-08,10,3,Spring,0,,0,Spring,463,80,13,61,8,10,3,2025,5,1,0.0,0.0,12.0,12.0,0,0
2025-03-08,ST08,SKU01147,15,172.85,11.52,0,2025-03-08,15,172.85,11.52,0,Sports,15.33,19.84,2025-03-08,10,3,Spring,0,,0,Spring,475,77,12,39,8,10,3,2025,5,1,0.0,0.0,15.0,15.0,0,0
2025-03-08,ST08,SKU01148,20,2201.13,110.06,0,2025-03-08,20,2201.13,110.06,0,Electronics,38.33,72.45,2025-03-08,10,3,Spring,0,,0,Spring,164,35,4,57,8,10,3,2025,5,1,0.0,0.0,20.0,20.0,0,0
2025-03-08,ST09,SKU01149,25,878.1,35.12,0,2025-03-08,25,878.1,35.12,0,Books,37.96,61.19,2025-03-08,10,3,Spring,0,,0,Spring,60,77,9,76,8,10,3,2025,5,1,0.0,0.0,25.0,25.0,0,0
2025-03-08,ST09,SKU01150,8,140.49,17.56,0,2025-03-08,8,140.49,17.56,0,Toys,29.36,43.34,2025-03-08,10,3,Spring,0,,0,Spring,295,18,8,44,8,10,3,2025,5,1,0.0,0.0,8.0,8.0,0,0
2025-03-08,ST10,SKU01151,30,445.26,14.84,0,2025-03-08,30,445.26,14.84,0,Health,44.67,57.95,2025-03-08,10,3,Spring,0,,0,Spring,431,27,10,38,8,10,3,2025,5,1,0.0,0.0,30.0,30.0,0,0
2025-03-08,ST10,SKU01152,12,823.25,68.6,0,2025-03-08,12,823.25,68.6,0,Home & Garden,15.01,24.24,2025-03-08,10,3,Spring,0,,0,Spring,224,32,3,48,8,10,3,2025,5,1,0.0,0.0,12.0,12.0,0,0
2025-03-09,ST01,SKU01153,15,267.35,17.82,0,2025-03-09,15,267.35,17.82,0,Food,7.6,11.49,2025-03-09,10,3,Spring,0,,0,Spring,244,73,10,76,9,10,3,2025,6,1,0.0,0.0,15.0,15.0,0,0
